Episode;AvgRecircArea
1;0.0104541713372
2;0.0101404589394
3;0.0107516940099
4;0.0107360647466
5;0.0110322494357
6;0.0110618924115
7;0.00989068585282
8;0.0106098263458
9;0.0120203017126
10;0.0108341246527
11;0.00974612145511
12;0.0101646291405
13;0.0106690414976
14;0.0109901835778
15;0.010690691985
16;0.0110906261423
17;0.0105714734639
18;0.0107230646303
19;0.0104482262093
20;0.00924970793176
21;0.0112812395473
22;0.0103515710964
23;0.0107057721647
24;0.0122332438071
25;0.0103371138457
26;0.0115358138135
27;0.010815761386
28;0.0111467953995
29;0.010575737075
30;0.0113245747071
31;0.0105770544613
32;0.0109769278534
33;0.00997827386115
34;0.010364585404
35;0.0110875199531
36;0.0116716295221
37;0.0115536878757
38;0.0109407477549
39;0.0101316420767
40;0.0107771884328
41;0.0108463591796
42;0.0102214402716
43;0.0113146893893
44;0.0109639355416
45;0.0115633644269
46;0.0113306211332
47;0.0111132066962
48;0.0106626653156
49;0.0116148802058
50;0.0109972746115
51;0.0113492362817
52;0.0108492968627
53;0.0114749131945
54;0.0113856461833
55;0.0105964451184
56;0.0110984974714
57;0.0112286620012
58;0.0111724695497
59;0.0106021505435
60;0.0106401849123
61;0.0107858956091
62;0.01035453288
63;0.010045576879
64;0.0100158309731
65;0.0103125080163
66;0.011133031272
67;0.0107563106839
68;0.0113959436278
69;0.0110333080495
70;0.0104739405941
71;0.00978072673794
72;0.010499309143
73;0.011138256767
74;0.0101353257736
75;0.0103666578318
76;0.0103048644863
77;0.011250079264
78;0.0109991883609
79;0.0107612516113
80;0.0101725455104
81;0.00996288505075
82;0.00994155504767
83;0.00973581669336
84;0.0105450151417
85;0.0102791485971
86;0.00940180081086
87;0.0106267742523
88;0.0107088287891
89;0.0116513097721
90;0.010687166044
91;0.0112765119687
92;0.0104042342066
93;0.0106755345717
94;0.0114424686656
95;0.0100230792484
96;0.0108578085489
97;0.00969237117866
98;0.0109492859627
99;0.0105384185847
100;0.0106681873418
101;0.0102949621522
102;0.0103784304297
103;0.0109611168049
104;0.010493798015
105;0.0104454961383
106;0.00962996918581
107;0.0104115868222
108;0.0105115443365
109;0.0101408003683
110;0.0103597432878
111;0.0106289695576
112;0.0103621468193
113;0.0105820495182
114;0.011155556751
115;0.0105584018588
116;0.0108880996053
117;0.010691825519
118;0.00942983737549
119;0.0108578232683
120;0.0105881810841
121;0.0119670722249
122;0.0104724984398
123;0.0102740201705
124;0.0106366196397
125;0.0101749068062
126;0.0102521594501
127;0.0103803142909
128;0.0109580452225
129;0.0100000374703
130;0.0107776467669
131;0.0101290304184
132;0.0107058200606
133;0.0106448261572
134;0.0102408738301
135;0.00955693104033
136;0.0095012469625
137;0.0103289167973
138;0.0102534590097
139;0.0102310328042
140;0.0106903859023
141;0.00952901154574
142;0.009050869864
143;0.00974016259847
144;0.0101848213704
145;0.0102740630372
146;0.00991794016125
147;0.0104165476563
148;0.0105401423876
149;0.0102562842195
150;0.00992902909335
151;0.00981742848813
152;0.0103337529669
153;0.0106240227785
154;0.0102575111843
155;0.01047731459
156;0.00926504884884
157;0.0096697198537
158;0.0095407870197
159;0.0100294439043
160;0.0102791362735
161;0.0109672457189
162;0.0093878673677
163;0.0107961192832
164;0.0108530669767
165;0.00941314757582
166;0.0108227070244
167;0.0101576921861
168;0.00946537547262
169;0.0101600162616
170;0.00947550608424
171;0.0104772138878
172;0.0102397231456
173;0.00991151870023
174;0.00946041293741
175;0.0100773592532
176;0.00929379869445
177;0.0107794309666
178;0.00997567090964
179;0.0106949879449
180;0.0110805298167
181;0.0105181161624
182;0.0105771568419
183;0.0102191227122
184;0.00992225326932
185;0.00993711345315
186;0.0100240403304
187;0.0103479128186
188;0.00940860763668
189;0.0106794889355
190;0.00955178659493
191;0.0108387145934
192;0.0101596940573
193;0.0104132055159
194;0.0107031196401
195;0.0105705764643
196;0.0106750273021
197;0.0100250845716
198;0.0103889948226
199;0.010493718102
200;0.0105457911532
