Episode;AvgRecircArea
1;0.0352723635733
2;0.0353460573963
3;0.0353460573963
4;0.0353460573963
5;0.0353460573963
6;0.0353460573963
7;0.0353460573963
8;0.0353460573963
9;0.0353460573963
10;0.0353460573963
11;0.0353460573963
12;0.0353460573963
13;0.0353460573963
14;0.0353460573963
15;0.0353460573963
16;0.0353460573963
17;0.0353460573963
18;0.0353460573963
19;0.0353460573963
20;0.0353460573963
21;0.0353460573963
22;0.0349682140118
23;0.0349682140118
24;0.0349682140118
25;0.0349682140118
26;0.0349682140118
27;0.0349682140118
28;0.0349682140118
29;0.0349682140118
30;0.0349682140118
31;0.0349682140118
32;0.0349682140118
33;0.0349682140118
34;0.0349682140118
35;0.0349682140118
36;0.0349682140118
37;0.0349682140118
38;0.0349682140118
39;0.0349682140118
40;0.0349682140118
41;0.0349682140118
42;0.0353137915382
43;0.0353137915382
44;0.0353137915382
45;0.0353137915382
46;0.0353137915382
47;0.0353137915382
48;0.0353137915382
49;0.0353137915382
50;0.0353137915382
51;0.0353137915382
52;0.0353137915382
53;0.0353137915382
54;0.0353137915382
55;0.0353137915382
56;0.0353137915382
57;0.0353137915382
58;0.0353137915382
59;0.0353137915382
60;0.0353137915382
61;0.0353137915382
62;0.0336248622086
63;0.0336248622086
64;0.0336248622086
65;0.0336248622086
66;0.0336248622086
67;0.0336248622086
68;0.0336248622086
69;0.0336248622086
70;0.0336248622086
71;0.0336248622086
72;0.0336248622086
73;0.0336248622086
74;0.0336248622086
75;0.0336248622086
76;0.0336248622086
77;0.0336248622086
78;0.0336248622086
79;0.0336248622086
80;0.0336248622086
81;0.0336347408891
82;0.0326043911733
83;0.0326043911733
84;0.0326043911733
85;0.0326043911733
86;0.0326043911733
87;0.0326043911733
88;0.0326043911733
89;0.0326043911733
90;0.0326043911733
91;0.0326043911733
92;0.0326043911733
93;0.0326043911733
94;0.0326043911733
95;0.0326043911733
96;0.0326043911733
97;0.0326043911733
98;0.0326043911733
99;0.0326043911733
100;0.0326043911733
101;0.0326043911733
102;0.0312516366684
103;0.0312516366684
104;0.0312516366684
105;0.0312516366684
106;0.0312516366684
107;0.0312516366684
108;0.0312516366684
109;0.0312516366684
110;0.0312516366684
111;0.0312516366684
112;0.0312516366684
113;0.0312516366684
114;0.0312516366684
115;0.0312516366684
116;0.0312516366684
117;0.0312516366684
118;0.0312516366684
119;0.0312516366684
120;0.0312516366684
121;0.0312516366684
122;0.0306456769663
123;0.0306456769663
124;0.0306456769663
125;0.0306456769663
126;0.0306456769663
127;0.0306456769663
128;0.0306456769663
129;0.0306456769663
130;0.0306456769663
131;0.0306456769663
132;0.0306456769663
133;0.0306456769663
134;0.0306456769663
135;0.0306456769663
136;0.0306456769663
137;0.0306456769663
138;0.0306456769663
139;0.0306456769663
140;0.0306456769663
141;0.0306456769663
142;0.028975527054
143;0.028975527054
144;0.028975527054
145;0.028975527054
146;0.028975527054
147;0.028975527054
148;0.028975527054
149;0.028975527054
150;0.028975527054
151;0.028975527054
152;0.028975527054
153;0.028975527054
154;0.028975527054
155;0.028975527054
156;0.028975527054
157;0.028975527054
158;0.028975527054
159;0.028975527054
160;0.028975527054
161;0.0289490817376
162;0.0278160320618
163;0.0278160320618
164;0.0278160320618
165;0.0278160320618
166;0.0278160320618
167;0.0278160320618
168;0.0278160320618
169;0.0278160320618
170;0.0278160320618
171;0.0278160320618
172;0.0278160320618
173;0.0278160320618
174;0.0278160320618
175;0.0278160320618
176;0.0278160320618
177;0.0278160320618
178;0.0278160320618
179;0.0278160320618
180;0.0278160320618
181;0.0278160320618
182;0.0266541500447
