Episode;AvgRecircArea
1;0.0104541713372
2;0.0104854352705
3;0.0104854352705
4;0.0104854352705
5;0.0104854352705
6;0.0104854352705
7;0.0104854352705
8;0.0104854352705
9;0.0104854352705
10;0.0104854352705
11;0.0104854352705
12;0.0104854352705
13;0.0104854352705
14;0.0104854352705
15;0.0104854352705
16;0.0104854352705
17;0.0104854352705
18;0.0104854352705
19;0.0104854352705
20;0.0104854352705
21;0.0104854352705
22;0.0108655862322
23;0.0108655862322
24;0.0108655862322
25;0.0108655862322
26;0.0108655862322
27;0.0108655862322
28;0.0108655862322
29;0.0108655862322
30;0.0108655862322
31;0.0108655862322
32;0.0108655862322
33;0.0108655862322
34;0.0108655862322
35;0.0108655862322
36;0.0108655862322
37;0.0108655862322
38;0.0108655862322
39;0.0108655862322
40;0.0108655862322
41;0.0108655862322
42;0.0106131082935
43;0.0106131082935
44;0.0106131082935
45;0.0106131082935
46;0.0106131082935
47;0.0106131082935
48;0.0106131082935
49;0.0106131082935
50;0.0106131082935
51;0.0106131082935
52;0.0106131082935
53;0.0106131082935
54;0.0106131082935
55;0.0106131082935
56;0.0106131082935
57;0.0106131082935
58;0.0106131082935
59;0.0106131082935
60;0.0106131082935
61;0.0106131082935
62;0.0106131082935
63;0.0106131082935
64;0.0106131082935
65;0.0106131082935
66;0.0106131082935
67;0.0106131082935
68;0.0106131082935
69;0.0106131082935
70;0.0106131082935
71;0.0106131082935
72;0.0106131082935
73;0.0106131082935
74;0.0106131082935
75;0.0106131082935
76;0.0106131082935
77;0.0106131082935
78;0.0106131082935
79;0.0106131082935
80;0.0106131082935
81;0.0106131082935
82;0.0105635355334
83;0.0105635355334
84;0.0105635355334
85;0.0105635355334
86;0.0105635355334
87;0.0105635355334
88;0.0105635355334
89;0.0105635355334
90;0.0105635355334
91;0.0105635355334
92;0.0105635355334
93;0.0105635355334
94;0.0105635355334
95;0.0105635355334
96;0.0105635355334
97;0.0105635355334
98;0.0105635355334
99;0.0105635355334
100;0.0105635355334
101;0.0105635355334
102;0.0103253419965
103;0.0103253419965
104;0.0103253419965
105;0.0103253419965
106;0.0103253419965
107;0.0103253419965
108;0.0103253419965
109;0.0103253419965
110;0.0103253419965
111;0.0103253419965
112;0.0103253419965
113;0.0103253419965
114;0.0103253419965
115;0.0103253419965
116;0.0103253419965
117;0.0103253419965
118;0.0103253419965
119;0.0103253419965
120;0.0103253419965
121;0.0103253419965
122;0.0102014552913
123;0.0102014552913
124;0.0102014552913
125;0.0102014552913
126;0.0102014552913
127;0.0102014552913
128;0.0102014552913
129;0.0102014552913
130;0.0102014552913
131;0.0102014552913
132;0.0102014552913
133;0.0102014552913
134;0.0102014552913
135;0.0102014552913
136;0.0102014552913
137;0.0102014552913
138;0.0102014552913
139;0.0102014552913
140;0.0102014552913
141;0.0102014552913
142;0.0101833553633
143;0.0101833553633
144;0.0101833553633
145;0.0101833553633
146;0.0101833553633
147;0.0101833553633
148;0.0101833553633
149;0.0101833553633
150;0.0101833553633
151;0.0101833553633
152;0.0101833553633
153;0.0101833553633
154;0.0101833553633
155;0.0101833553633
156;0.0101833553633
157;0.0101833553633
158;0.0101833553633
159;0.0101833553633
160;0.0101833553633
161;0.0101833553633
162;0.0101865568547
163;0.0101865568547
164;0.0101865568547
165;0.0101865568547
166;0.0101865568547
167;0.0101865568547
168;0.0101865568547
169;0.0101865568547
170;0.0101865568547
171;0.0101865568547
172;0.0101865568547
173;0.0101865568547
174;0.0101865568547
175;0.0101865568547
176;0.0101865568547
177;0.0101865568547
178;0.0101865568547
179;0.0101865568547
180;0.0101865568547
181;0.0101865568547
182;0.0101825814165
