Episode;AvgRecircArea
1;0.0352723635733
2;0.0330967510427
3;0.0391262349333
4;0.0350609033195
5;0.0349739455813
6;0.0311001484058
7;0.0317185350546
8;0.0332918816457
9;0.0313971577052
10;0.0350117861958
11;0.0382926928215
12;0.034531193144
13;0.0365522133321
14;0.0355211449363
15;0.0391017804928
16;0.0370163738119
17;0.0306212137677
18;0.0372041956685
19;0.0353489596227
20;0.0336884184434
21;0.0357169965366
22;0.0374153784273
23;0.0358943662595
24;0.0368832555655
25;0.0387465327788
26;0.0341943681951
27;0.0418685508011
28;0.0329637564426
29;0.0393173034149
30;0.0386193433096
31;0.0328093425653
32;0.0365511063861
33;0.0370676255045
34;0.034622377975
35;0.0346263658059
36;0.0377851940407
37;0.0350831620021
38;0.0352441453892
39;0.0355417562147
40;0.0323428401574
41;0.036418368672
42;0.0374414189417
43;0.0368681097089
44;0.0327922925818
45;0.0344583914526
46;0.0370085242226
47;0.0388383406006
48;0.0389335784086
49;0.0351202632294
50;0.0368734484614
51;0.0395438571031
52;0.0379738848617
53;0.036900749418
54;0.035759302235
55;0.0371312063759
56;0.0366856823668
57;0.0347988044611
58;0.0372915145057
59;0.0373355363808
60;0.0345671899991
61;0.0310442346222
62;0.0336047383691
63;0.0304675132588
64;0.0344030199864
65;0.0318088978608
66;0.0300014871203
67;0.0325089454102
68;0.0307055959298
69;0.0313283917967
70;0.0322916232304
71;0.0299139809783
72;0.0345114979205
73;0.0345274074588
74;0.0304226242796
75;0.0355136189847
76;0.0361254005202
77;0.0283726355313
78;0.0337438389874
79;0.0319865558665
80;0.0340723243166
81;0.0355488088909
82;0.0325639979726
83;0.031349666351
84;0.0295973455995
85;0.0322832579344
86;0.0318688970117
87;0.0378229819929
88;0.0291755426306
89;0.0360373295024
90;0.0337244481861
91;0.0339675868146
92;0.0359987814193
93;0.0271495187293
94;0.0340083016977
95;0.0361255224913
96;0.0295481936008
97;0.0353334556561
98;0.0338025298854
99;0.0311475219903
100;0.0365911912663
101;0.0334194511653
102;0.0321369527479
103;0.0346414180149
104;0.0351347285912
105;0.0351507062277
106;0.0353212098157
107;0.0356341650079
108;0.0349249767865
109;0.0355313408153
110;0.0330588944873
111;0.0298791744438
112;0.0371036327419
113;0.0342739760661
114;0.0362331228906
115;0.033705988638
116;0.0339928381899
117;0.0323468689052
118;0.0359399280283
119;0.0292692461827
120;0.0361056114114
121;0.0343052508381
122;0.0312322949882
123;0.0350410333988
124;0.0326442537342
125;0.0363681883063
126;0.0336942824001
127;0.0335309241667
128;0.0305049149017
129;0.0371117037225
130;0.034155260385
131;0.0332744008929
132;0.0360933628053
133;0.0364560820172
134;0.0328275186332
135;0.0315746610968
136;0.0347537828557
137;0.0357835759473
138;0.0314169223606
139;0.0279759692674
140;0.0312042415178
141;0.0329239611209
142;0.0289951826523
143;0.0301450606718
144;0.0315281312954
145;0.0323356901287
146;0.0310921419681
147;0.032003653279
148;0.0303597676092
149;0.0362122619282
150;0.0320702893683
151;0.0294236625779
152;0.0310330904009
153;0.0341395194352
154;0.0343219363678
155;0.0319745517939
156;0.0292627594262
157;0.0322104167423
158;0.0330006655041
159;0.0370496904435
160;0.0324488036795
161;0.0344873342476
162;0.0329942639153
163;0.0328812175451
164;0.0295753423362
165;0.0288931034587
166;0.0336389182753
167;0.0329962242495
168;0.0315228802101
169;0.032932657821
170;0.0357505186214
171;0.0340641392692
172;0.0335358399525
173;0.0288281373043
174;0.0291068640206
175;0.0341423322684
176;0.0316298350391
177;0.0340376052045
178;0.033834457539
179;0.0365353063957
180;0.0334505047361
181;0.0345548163347
182;0.0343151268964
183;0.0311977000742
184;0.0318267117759
185;0.0333737761107
186;0.0296339345486
187;0.0255270117835
188;0.0293532707675
189;0.033576601083
190;0.0282223357971
191;0.0279020648572
192;0.034048504581
193;0.0341251768816
194;0.0256955504999
195;0.0346393713072
196;0.0320426551153
197;0.0338139921363
198;0.0267164083427
199;0.0326776140435
200;0.0292946616563
