Episode;AvgRecircArea
1;0.0352723635733
2;0.0351861260593
3;0.0351861260593
4;0.0351861260593
5;0.0351861260593
6;0.0351861260593
7;0.0351861260593
8;0.0351861260593
9;0.0351861260593
10;0.0351861260593
11;0.0351861260593
12;0.0351861260593
13;0.0351861260593
14;0.0351861260593
15;0.0351861260593
16;0.0351861260593
17;0.0351861260593
18;0.0351861260593
19;0.0351861260593
20;0.0351861260593
21;0.0351861260593
22;0.0340503496618
23;0.0340503496618
24;0.0340503496618
25;0.0340503496618
26;0.0340503496618
27;0.0340503496618
28;0.0340503496618
29;0.0340503496618
30;0.0340503496618
31;0.0340503496618
32;0.0340503496618
33;0.0340503496618
34;0.0340503496618
35;0.0340503496618
36;0.0340503496618
37;0.0340503496618
38;0.0340503496618
39;0.0340503496618
40;0.0340503496618
41;0.0340503496618
42;0.0368301973588
43;0.0368301973588
44;0.0368301973588
45;0.0368301973588
46;0.0368301973588
47;0.0368301973588
48;0.0368301973588
49;0.0368301973588
50;0.0368301973588
51;0.0368301973588
52;0.0368301973588
53;0.0368301973588
54;0.0368301973588
55;0.0368301973588
56;0.0368301973588
57;0.0368301973588
58;0.0368301973588
59;0.0368301973588
60;0.0368301973588
61;0.0368301973588
62;0.0340239386065
